bar,dir,trigger,outcome
2024-09-06 10:20:00,BEARISH,PendingFlip,FAIL:no_price sell=MISS buy=MISS exp=2024-10-03
2024-09-06 12:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=24900 buy=24400 cr=148.80
2024-09-06 13:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=24850 buy=25350 cr=233.80
2024-09-06 14:20:00,BULLISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-09 09:15:00,BULLISH,DailyReEntry,FAIL:no_price sell=MISS buy=OK exp=2024-10-03
2024-09-09 09:55:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-09 10:20:00,BULLISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-09 11:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=24850 buy=25350 cr=234.60
2024-09-09 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=24900 buy=24400 cr=163.15
2024-09-09 14:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=24850 buy=25350 cr=266.95
2024-09-09 15:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=24950 buy=24450 cr=153.50
2024-09-10 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=24900 buy=25400 cr=239.20
2024-09-10 11:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=24950 buy=24450 cr=148.30
2024-09-10 14:40:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-11 09:15:00,BEARISH,DailyReEntry,FAIL:no_price sell=MISS buy=OK exp=2024-10-03
2024-09-11 10:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25050 buy=24550 cr=150.40
2024-09-11 11:35:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-11 12:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25100 buy=24600 cr=145.54
2024-09-11 13:25:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-12 09:15:00,BULLISH,DailyReEntry,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-12 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25000 buy=24500 cr=141.05
2024-09-12 10:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25000 buy=25500 cr=234.45
2024-09-12 12:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25000 buy=24500 cr=153.00
2024-09-13 09:45:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-13 10:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25350 buy=24850 cr=150.75
2024-09-13 12:05:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-13 13:40:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-13 14:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=151.20
2024-09-13 14:55:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-16 09:15:00,BULLISH,DailyReEntry,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=132.80
2024-09-16 10:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25400 buy=25900 cr=215.20
2024-09-16 13:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=140.25
2024-09-16 14:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25400 buy=25900 cr=214.19
2024-09-16 15:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=133.85
2024-09-17 10:10:00,BEARISH,PendingFlip,FAIL:no_price sell=OK buy=MISS exp=2024-10-03
2024-09-17 10:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=135.10
2024-09-17 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25400 buy=25900 cr=213.96
2024-09-17 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25450 buy=24950 cr=142.65
2024-09-17 14:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25400 buy=25900 cr=219.96
2024-09-18 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=128.55
2024-09-18 11:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25450 buy=25950 cr=213.10
2024-09-18 14:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25350 buy=24850 cr=139.65
2024-09-19 10:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25500 buy=26000 cr=206.20
2024-09-19 12:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=110.81
2024-09-19 13:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25400 buy=25900 cr=217.84
2024-09-19 14:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25400 buy=24900 cr=112.71
2024-09-20 14:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25700 buy=26200 cr=173.50
2024-09-20 14:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25700 buy=25200 cr=145.45
2024-09-23 10:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25850 buy=26350 cr=191.60
2024-09-23 11:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25850 buy=25350 cr=119.40
2024-09-24 11:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25900 buy=26400 cr=194.65
2024-09-24 12:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25950 buy=25450 cr=120.50
2024-09-25 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25950 buy=26450 cr=160.95
2024-09-25 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25900 buy=25400 cr=113.60
2024-09-25 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25900 buy=26400 cr=166.55
2024-09-25 12:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25900 buy=25400 cr=123.05
2024-09-26 11:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=26050 buy=26550 cr=161.50
2024-09-26 12:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=26100 buy=25600 cr=122.45
2024-09-26 14:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=26100 buy=26600 cr=159.10
2024-09-26 15:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=26250 buy=25750 cr=139.80
2024-09-27 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=26250 buy=26750 cr=134.20
2024-09-27 12:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=26200 buy=25700 cr=99.20
2024-09-27 13:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=26150 buy=26650 cr=169.05
2024-09-27 14:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=26200 buy=25700 cr=97.30
2024-09-27 14:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=26200 buy=26700 cr=157.85
2024-09-30 12:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25900 buy=25400 cr=94.15
2024-10-01 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25800 buy=26300 cr=120.30
2024-10-01 12:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25800 buy=25300 cr=60.70
2024-10-01 13:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25800 buy=26300 cr=84.05
2024-10-01 13:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25800 buy=25300 cr=70.70
2024-10-01 14:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-03 sell=25750 buy=26250 cr=101.20
2024-10-01 15:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-03 sell=25800 buy=25300 cr=60.10
2024-10-03 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25600 buy=26100 cr=195.65
2024-10-03 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25550 buy=25050 cr=109.44
2024-10-04 11:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25350 buy=25850 cr=179.70
2024-10-07 09:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25050 buy=24550 cr=106.45
2024-10-07 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25050 buy=25550 cr=169.05
2024-10-07 12:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=24900 buy=24400 cr=118.20
2024-10-08 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=24800 buy=25300 cr=176.70
2024-10-08 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=24950 buy=24450 cr=135.90
2024-10-08 12:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=24950 buy=25450 cr=126.09
2024-10-08 13:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25000 buy=24500 cr=99.60
2024-10-08 15:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25000 buy=25500 cr=100.25
2024-10-09 09:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25050 buy=24550 cr=126.66
2024-10-09 12:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25100 buy=25600 cr=102.20
2024-10-09 12:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25150 buy=24650 cr=84.80
2024-10-09 13:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=25100 buy=25600 cr=92.65
2024-10-09 14:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-10 sell=25100 buy=24600 cr=93.95
2024-10-09 15:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-10 sell=24950 buy=25450 cr=86.55
2024-10-10 09:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25000 buy=24500 cr=119.81
2024-10-10 11:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25050 buy=25550 cr=169.15
2024-10-10 12:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25050 buy=24550 cr=118.10
2024-10-10 13:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25050 buy=25550 cr=157.30
2024-10-10 13:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25000 buy=24500 cr=110.00
2024-10-10 14:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25000 buy=25500 cr=174.35
2024-10-11 10:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25000 buy=24500 cr=109.89
2024-10-11 11:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=24950 buy=25450 cr=140.30
2024-10-11 12:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=24950 buy=24450 cr=119.69
2024-10-11 14:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=24950 buy=25450 cr=138.70
2024-10-11 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=24950 buy=24450 cr=110.75
2024-10-14 10:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25100 buy=25600 cr=120.15
2024-10-14 11:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25150 buy=24650 cr=96.90
2024-10-14 13:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25100 buy=25600 cr=126.49
2024-10-14 14:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25150 buy=24650 cr=105.00
2024-10-15 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25050 buy=25550 cr=103.00
2024-10-15 11:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25050 buy=24550 cr=106.20
2024-10-15 11:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25050 buy=25550 cr=100.15
2024-10-15 12:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25050 buy=24550 cr=94.40
2024-10-15 12:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25050 buy=25550 cr=99.16
2024-10-15 14:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=25050 buy=24550 cr=109.00
2024-10-16 10:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=25000 buy=25500 cr=97.25
2024-10-16 12:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-17 sell=24950 buy=24450 cr=91.70
2024-10-16 15:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-17 sell=24950 buy=25450 cr=79.10
2024-10-17 11:30:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2024-10-24 sell=24800 buy=25300 cr=146.50
2024-10-17 12:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24750 buy=24250 cr=99.65
2024-10-17 13:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24750 buy=25250 cr=156.95
2024-10-18 10:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24650 buy=24150 cr=102.35
2024-10-18 13:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24850 buy=25350 cr=155.35
2024-10-21 10:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24800 buy=24300 cr=111.10
2024-10-21 11:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24750 buy=25250 cr=113.65
2024-10-21 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24750 buy=24250 cr=127.35
2024-10-21 14:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24800 buy=25300 cr=115.60
2024-10-22 10:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24800 buy=24300 cr=75.65
2024-10-22 10:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24700 buy=25200 cr=113.90
2024-10-22 11:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24700 buy=24200 cr=104.70
2024-10-22 12:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24650 buy=25150 cr=126.40
2024-10-22 14:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24600 buy=24100 cr=104.70
2024-10-22 15:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24450 buy=24950 cr=128.19
2024-10-23 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24500 buy=24000 cr=88.35
2024-10-23 12:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-24 sell=24550 buy=25050 cr=103.15
2024-10-23 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-24 sell=24550 buy=24050 cr=81.40
2024-10-24 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24450 buy=24950 cr=163.85
2024-10-24 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24450 buy=23950 cr=116.90
2024-10-24 11:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24400 buy=24900 cr=170.55
2024-10-24 12:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24400 buy=23900 cr=107.70
2024-10-24 13:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24400 buy=24900 cr=150.00
2024-10-24 15:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24400 buy=23900 cr=108.85
2024-10-25 10:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24250 buy=24750 cr=143.45
2024-10-25 11:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24150 buy=23650 cr=130.01
2024-10-28 11:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24450 buy=24950 cr=100.65
2024-10-28 12:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24450 buy=23950 cr=120.95
2024-10-28 13:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24450 buy=24950 cr=118.05
2024-10-28 13:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24450 buy=23950 cr=111.05
2024-10-29 14:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24350 buy=24850 cr=99.15
2024-10-29 14:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24400 buy=23900 cr=71.35
2024-10-30 09:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24350 buy=24850 cr=135.06
2024-10-30 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24400 buy=23900 cr=71.80
2024-10-30 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24450 buy=24950 cr=87.90
2024-10-30 13:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24450 buy=23950 cr=61.75
2024-10-30 14:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-10-31 sell=24350 buy=24850 cr=92.15
2024-10-30 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-10-31 sell=24350 buy=23850 cr=64.00
2024-10-31 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=24250 buy=24750 cr=210.20
2024-10-31 10:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=24250 buy=23750 cr=128.95
2024-10-31 14:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=24200 buy=24700 cr=202.05
2024-11-01 18:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=24350 buy=23850 cr=177.94
2024-11-04 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=24100 buy=24600 cr=188.85
2024-11-04 12:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=23900 buy=23400 cr=152.10
2024-11-04 12:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=23850 buy=24350 cr=165.75
2024-11-04 13:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=23900 buy=23400 cr=152.00
2024-11-05 10:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=23950 buy=24450 cr=166.80
2024-11-05 12:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=23950 buy=23450 cr=149.90
2024-11-06 11:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=24350 buy=24850 cr=102.05
2024-11-06 11:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-07 sell=24350 buy=23850 cr=97.30
2024-11-06 15:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-07 sell=24500 buy=25000 cr=64.15
2024-11-07 10:30:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2024-11-14 sell=24200 buy=24700 cr=161.90
2024-11-07 11:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24200 buy=23700 cr=131.40
2024-11-07 11:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24200 buy=24700 cr=165.00
2024-11-07 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24200 buy=23700 cr=118.30
2024-11-07 13:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24200 buy=24700 cr=156.05
2024-11-07 14:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24200 buy=23700 cr=125.69
2024-11-07 15:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24200 buy=24700 cr=167.20
2024-11-08 10:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24200 buy=23700 cr=123.94
2024-11-08 10:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24150 buy=24650 cr=166.30
2024-11-08 12:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24150 buy=23650 cr=125.29
2024-11-08 14:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24150 buy=24650 cr=129.05
2024-11-11 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24100 buy=23600 cr=102.45
2024-11-11 12:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24250 buy=24750 cr=106.05
2024-11-11 13:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24200 buy=23700 cr=100.80
2024-11-12 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=24150 buy=24650 cr=118.15
2024-11-12 11:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=24150 buy=23650 cr=106.90
2024-11-13 09:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=23850 buy=24350 cr=99.80
2024-11-13 11:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=23700 buy=23200 cr=93.50
2024-11-13 12:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=23650 buy=24150 cr=100.85
2024-11-13 14:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-14 sell=23650 buy=23150 cr=76.99
2024-11-13 14:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-14 sell=23550 buy=24050 cr=90.55
2024-11-14 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23550 buy=23050 cr=96.45
2024-11-14 10:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23550 buy=24050 cr=159.35
2024-11-14 12:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23550 buy=23050 cr=115.75
2024-11-14 13:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23550 buy=24050 cr=133.50
2024-11-14 14:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23550 buy=23050 cr=118.90
2024-11-18 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23450 buy=23950 cr=145.30
2024-11-18 10:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23350 buy=22850 cr=107.15
2024-11-18 13:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23450 buy=23950 cr=121.90
2024-11-18 14:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23450 buy=22950 cr=100.35
2024-11-19 11:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23750 buy=24250 cr=100.65
2024-11-19 13:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-21 sell=23750 buy=23250 cr=78.20
2024-11-19 14:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-21 sell=23650 buy=24150 cr=92.15
2024-11-21 09:35:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2024-11-28 sell=23300 buy=23800 cr=181.10
2024-11-21 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=23300 buy=22800 cr=122.55
2024-11-21 12:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-28 sell=23300 buy=23800 cr=185.71
2024-11-21 13:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=23350 buy=22850 cr=125.55
2024-11-21 14:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-28 sell=23350 buy=23850 cr=166.35
2024-11-22 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=23500 buy=23000 cr=120.65
2024-11-22 11:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-28 sell=23550 buy=24050 cr=165.25
2024-11-22 11:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=23550 buy=23050 cr=126.20
2024-11-25 10:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-28 sell=24300 buy=24800 cr=144.15
2024-11-25 13:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=24200 buy=23700 cr=133.10
2024-11-26 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2024-11-28 sell=24250 buy=24750 cr=113.35
2024-11-26 11:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2024-11-28 sell=24200 buy=23700 cr=107.80
