bar,dir,trigger,outcome
2025-01-07 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-09 sell=23750 buy=23250 cr=133.01
2025-01-07 10:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-09 sell=23650 buy=24150 cr=144.75
2025-01-08 13:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-09 sell=23650 buy=23150 cr=74.25
2025-01-09 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-16 sell=23600 buy=24100 cr=162.35
2025-01-10 10:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-16 sell=23450 buy=22950 cr=124.21
2025-01-10 14:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-16 sell=23450 buy=23950 cr=146.50
2025-01-13 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-16 sell=23300 buy=22800 cr=104.75
2025-01-13 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-16 sell=23200 buy=23700 cr=136.94
2025-01-14 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-16 sell=23200 buy=22700 cr=82.40
2025-01-14 13:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-16 sell=23150 buy=23650 cr=111.10
2025-01-15 10:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-16 sell=23250 buy=22750 cr=66.44
2025-01-15 13:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-16 sell=23200 buy=23700 cr=54.70
2025-01-16 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23350 buy=22850 cr=133.00
2025-01-17 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23200 buy=23700 cr=156.30
2025-01-17 10:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23250 buy=22750 cr=123.86
2025-01-17 10:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23150 buy=23650 cr=152.05
2025-01-17 12:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23200 buy=22700 cr=134.00
2025-01-20 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23200 buy=23700 cr=158.40
2025-01-20 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23250 buy=22750 cr=111.75
2025-01-21 10:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23300 buy=23800 cr=134.25
2025-01-21 11:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23400 buy=22900 cr=136.10
2025-01-21 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23150 buy=23650 cr=149.45
2025-01-21 13:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23250 buy=22750 cr=120.60
2025-01-21 14:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-23 sell=23050 buy=23550 cr=160.90
2025-01-22 14:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-23 sell=23100 buy=22600 cr=58.70
2025-01-23 11:30:00,BULLISH,Target-ReEntry,ENTERED BULL_PUT exp=2025-01-30 sell=23250 buy=22750 cr=135.65
2025-01-24 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-30 sell=23250 buy=23750 cr=153.60
2025-01-24 11:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-30 sell=23250 buy=22750 cr=137.65
2025-01-24 12:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-30 sell=23200 buy=23700 cr=175.40
2025-01-28 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-30 sell=22900 buy=22400 cr=109.70
2025-01-28 14:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-30 sell=22950 buy=23450 cr=165.00
2025-01-29 09:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-30 sell=23050 buy=22550 cr=139.00
2025-01-29 11:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-01-30 sell=23050 buy=23550 cr=126.90
2025-01-29 13:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-01-30 sell=23150 buy=22650 cr=133.24
2025-01-30 13:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23200 buy=23700 cr=220.55
2025-01-30 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23250 buy=22750 cr=160.60
2025-01-31 14:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23450 buy=23950 cr=211.14
2025-02-01 09:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23500 buy=23000 cr=133.30
2025-02-01 11:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23450 buy=23950 cr=172.30
2025-02-01 12:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23450 buy=22950 cr=111.90
2025-02-01 13:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23350 buy=23850 cr=162.85
2025-02-01 13:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23500 buy=23000 cr=130.95
2025-02-03 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23300 buy=23800 cr=125.86
2025-02-03 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23350 buy=22850 cr=79.40
2025-02-04 10:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-06 sell=23450 buy=23950 cr=146.39
2025-02-04 11:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-06 sell=23550 buy=23050 cr=111.26
2025-02-06 09:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=23750 buy=24250 cr=154.10
2025-02-07 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-13 sell=23600 buy=23100 cr=116.40
2025-02-07 10:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=23500 buy=24000 cr=185.60
2025-02-07 11:00:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-13 sell=23600 buy=23100 cr=114.75
2025-02-07 12:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=23600 buy=24100 cr=142.19
2025-02-07 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-13 sell=23550 buy=23050 cr=120.46
2025-02-10 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=23500 buy=24000 cr=130.80
2025-02-11 14:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-13 sell=23050 buy=22550 cr=74.55
2025-02-12 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=22950 buy=23450 cr=123.35
2025-02-12 10:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-13 sell=22950 buy=22450 cr=91.40
2025-02-12 14:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-13 sell=23000 buy=23500 cr=99.50
2025-02-13 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-20 sell=23100 buy=22600 cr=137.65
2025-02-13 13:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-20 sell=23100 buy=23600 cr=166.25
2025-02-20 09:30:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2025-02-27 sell=22850 buy=23350 cr=170.11
2025-02-21 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-27 sell=22800 buy=22300 cr=112.70
2025-02-24 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-27 sell=22600 buy=23100 cr=152.35
2025-02-25 09:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-02-27 sell=22600 buy=22100 cr=69.39
2025-02-25 15:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-02-27 sell=22550 buy=23050 cr=68.36
2025-02-27 15:10:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2025-03-06 sell=22550 buy=23050 cr=159.35
2025-03-03 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-06 sell=22200 buy=21700 cr=90.30
2025-03-03 09:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-06 sell=22100 buy=22600 cr=150.50
2025-03-03 12:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-06 sell=22150 buy=21650 cr=96.70
2025-03-04 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-06 sell=22050 buy=22550 cr=81.35
2025-03-04 11:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-06 sell=22100 buy=21600 cr=89.35
2025-03-05 14:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-06 sell=22300 buy=22800 cr=72.60
2025-03-06 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-13 sell=22350 buy=22850 cr=185.15
2025-03-06 10:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-13 sell=22350 buy=21850 cr=113.05
2025-03-07 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-13 sell=22500 buy=23000 cr=152.05
2025-03-10 09:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-13 sell=22650 buy=22150 cr=134.95
2025-03-10 12:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-13 sell=22600 buy=23100 cr=106.90
2025-03-11 10:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-13 sell=22450 buy=21950 cr=111.50
2025-03-12 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-13 sell=22450 buy=22950 cr=95.55
2025-03-12 13:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-13 sell=22450 buy=21950 cr=81.20
2025-03-13 11:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-20 sell=22450 buy=22950 cr=129.40
2025-03-17 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-20 sell=22500 buy=22000 cr=87.75
2025-03-17 10:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-20 sell=22450 buy=22950 cr=137.44
2025-03-17 14:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-20 sell=22500 buy=22000 cr=91.61
2025-03-18 12:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-20 sell=22750 buy=23250 cr=90.25
2025-03-18 13:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-20 sell=22800 buy=22300 cr=91.40
2025-03-20 10:10:00,BEARISH,PendingFlip,FAIL:no_price sell=MISS buy=OK exp=2025-03-27
2025-03-20 11:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-27 sell=23050 buy=22550 cr=109.05
2025-03-21 13:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-27 sell=23350 buy=23850 cr=126.39
2025-03-21 14:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-27 sell=23400 buy=22900 cr=111.74
2025-03-25 10:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-27 sell=23800 buy=24300 cr=117.20
2025-03-26 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-03-27 sell=23700 buy=23200 cr=78.30
2025-03-26 12:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-03-27 sell=23600 buy=24100 cr=99.91
2025-03-27 09:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-03 sell=23550 buy=23050 cr=105.35
2025-03-28 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-03 sell=23500 buy=24000 cr=151.15
2025-03-28 10:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-03 sell=23650 buy=23150 cr=115.64
2025-03-28 12:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-03 sell=23550 buy=24050 cr=120.00
2025-03-28 14:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-03 sell=23550 buy=23050 cr=101.35
2025-03-28 15:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-03 sell=23500 buy=24000 cr=118.30
2025-04-01 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-03 sell=23550 buy=23050 cr=108.75
2025-04-01 10:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-03 sell=23300 buy=23800 cr=149.09
2025-04-02 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-03 sell=23250 buy=22750 cr=66.65
2025-04-03 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-09 sell=23250 buy=23750 cr=149.20
2025-04-03 10:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-09 sell=23250 buy=22750 cr=116.80
2025-04-04 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-09 sell=23050 buy=23550 cr=139.80
2025-04-07 09:15:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2025-04-09 sell=21900 buy=22400 cr=377.30
2025-04-07 09:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-09 sell=22150 buy=21650 cr=111.40
2025-04-07 10:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-09 sell=22000 buy=22500 cr=206.64
2025-04-07 13:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-09 sell=22000 buy=21500 cr=145.50
2025-04-08 10:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-09 sell=22300 buy=22800 cr=167.90
2025-04-08 11:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-09 sell=22450 buy=21950 cr=93.94
2025-04-08 13:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-09 sell=22550 buy=23050 cr=142.70
2025-04-09 10:30:00,BEARISH,Target-ReEntry,ENTERED BEAR_CALL exp=2025-04-17 sell=22400 buy=22900 cr=205.35
2025-04-11 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-17 sell=22800 buy=22300 cr=149.65
2025-04-11 14:05:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-17 sell=22800 buy=23300 cr=180.00
2025-04-16 09:15:00,BULLISH,DailyReEntry,ENTERED BULL_PUT exp=2025-04-17 sell=23300 buy=22800 cr=83.60
2025-04-17 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-24 sell=23300 buy=23800 cr=186.40
2025-04-17 09:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-24 sell=23400 buy=22900 cr=133.20
2025-04-21 12:25:00,BULLISH,Target-ReEntry,ENTERED BULL_PUT exp=2025-04-24 sell=24150 buy=23650 cr=91.10
2025-04-22 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-24 sell=24150 buy=24650 cr=87.20
2025-04-22 10:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-24 sell=24200 buy=23700 cr=98.30
2025-04-23 09:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-24 sell=24300 buy=23800 cr=85.55
2025-04-23 10:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-24 sell=24200 buy=24700 cr=95.45
2025-04-23 11:45:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-24 sell=24250 buy=23750 cr=68.80
2025-04-24 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-30 sell=24300 buy=24800 cr=149.65
2025-04-25 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-30 sell=24300 buy=23800 cr=114.35
2025-04-25 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-30 sell=24200 buy=24700 cr=181.60
2025-04-25 12:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-30 sell=23950 buy=23450 cr=115.89
2025-04-25 15:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-30 sell=24000 buy=24500 cr=148.05
2025-04-28 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-04-30 sell=24100 buy=23600 cr=100.15
2025-04-29 09:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-04-30 sell=24300 buy=24800 cr=111.50
2025-04-30 15:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-08 sell=24350 buy=23850 cr=143.45
2025-05-02 10:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-08 sell=24450 buy=24950 cr=186.75
2025-05-02 13:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-08 sell=24350 buy=23850 cr=116.40
2025-05-06 09:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-08 sell=24400 buy=24900 cr=83.25
2025-05-07 09:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-08 sell=24450 buy=23950 cr=85.50
2025-05-07 09:55:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-08 sell=24350 buy=24850 cr=77.35
2025-05-07 11:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-08 sell=24400 buy=23900 cr=61.45
2025-05-08 13:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=24350 buy=24850 cr=182.35
2025-05-08 15:55:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-15 sell=24250 buy=23750 cr=138.80
2025-05-09 11:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-15 sell=24100 buy=23600 cr=145.25
2025-05-09 13:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=23950 buy=24450 cr=194.55
2025-05-13 09:15:00,BULLISH,DailyReEntry,ENTERED BULL_PUT exp=2025-05-15 sell=24850 buy=24350 cr=111.65
2025-05-13 09:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=24750 buy=25250 cr=167.70
2025-05-13 09:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-15 sell=24750 buy=24250 cr=139.50
2025-05-13 10:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=24650 buy=25150 cr=156.60
2025-05-13 11:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-15 sell=24750 buy=24250 cr=141.10
2025-05-13 12:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=24650 buy=25150 cr=147.06
2025-05-14 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-15 sell=24700 buy=24200 cr=121.20
2025-05-14 12:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-15 sell=24650 buy=25150 cr=75.00
2025-05-15 09:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-22 sell=24600 buy=24100 cr=127.90
2025-05-15 09:40:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-22 sell=24550 buy=25050 cr=188.75
2025-05-15 10:40:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-22 sell=24750 buy=24250 cr=146.80
2025-05-15 11:15:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-22 sell=24650 buy=25150 cr=172.75
2025-05-15 13:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-22 sell=24900 buy=24400 cr=166.10
2025-05-16 11:10:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-22 sell=25000 buy=25500 cr=139.71
2025-05-21 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-22 sell=24800 buy=24300 cr=122.15
2025-05-21 11:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-22 sell=24850 buy=25350 cr=90.91
2025-05-21 13:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-22 sell=24800 buy=24300 cr=87.75
2025-05-22 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-29 sell=24600 buy=25100 cr=191.90
2025-05-22 14:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-29 sell=24550 buy=24050 cr=129.75
2025-05-26 10:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-29 sell=24950 buy=25450 cr=180.10
2025-05-27 11:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-29 sell=24850 buy=24350 cr=127.05
2025-05-27 12:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-05-29 sell=24850 buy=25350 cr=193.05
2025-05-27 15:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-05-29 sell=24850 buy=24350 cr=146.10
2025-05-29 10:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-05 sell=24750 buy=25250 cr=175.16
2025-05-29 15:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-05 sell=24800 buy=24300 cr=143.76
2025-05-30 10:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-05 sell=24750 buy=25250 cr=173.55
2025-06-02 10:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-05 sell=24600 buy=24100 cr=153.50
2025-06-03 09:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-05 sell=24650 buy=25150 cr=169.85
2025-06-03 10:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-05 sell=24700 buy=24200 cr=141.10
2025-06-03 10:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-05 sell=24650 buy=25150 cr=173.40
2025-06-04 14:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-05 sell=24600 buy=24100 cr=64.20
2025-06-05 13:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-12 sell=24800 buy=25300 cr=171.55
2025-06-06 10:10:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-12 sell=24750 buy=24250 cr=122.05
2025-06-10 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-12 sell=25100 buy=25600 cr=95.30
2025-06-10 10:15:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-12 sell=25150 buy=24650 cr=92.05
2025-06-11 13:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-12 sell=25150 buy=25650 cr=83.50
2025-06-12 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-19 sell=25150 buy=24650 cr=114.05
2025-06-12 09:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-19 sell=25100 buy=25600 cr=169.10
2025-06-13 09:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-19 sell=24600 buy=24100 cr=131.65
2025-06-13 15:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-19 sell=24700 buy=25200 cr=133.40
2025-06-16 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-19 sell=24800 buy=24300 cr=116.90
2025-06-16 09:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-19 sell=24750 buy=25250 cr=121.60
2025-06-16 10:30:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-19 sell=24850 buy=24350 cr=112.65
2025-06-17 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-19 sell=24900 buy=25400 cr=98.95
2025-06-18 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-19 sell=24900 buy=24400 cr=95.05
2025-06-18 10:35:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-19 sell=24850 buy=25350 cr=88.30
2025-06-19 09:35:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=24850 buy=24350 cr=135.65
2025-06-19 15:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-26 sell=24750 buy=25250 cr=173.25
2025-06-20 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=24850 buy=24350 cr=117.90
2025-06-23 09:20:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-26 sell=24950 buy=25450 cr=124.35
2025-06-23 10:50:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=24900 buy=24400 cr=106.70
2025-06-23 15:25:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-26 sell=24950 buy=25450 cr=143.90
2025-06-24 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=25250 buy=24750 cr=93.65
2025-06-24 09:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-26 sell=25150 buy=25650 cr=127.80
2025-06-24 10:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=25200 buy=24700 cr=89.60
2025-06-24 12:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-06-26 sell=25250 buy=25750 cr=101.65
2025-06-25 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-06-26 sell=25150 buy=24650 cr=74.15
2025-06-26 10:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-07-03 sell=25350 buy=25850 cr=152.15
2025-06-26 12:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-07-03 sell=25400 buy=24900 cr=132.05
2025-06-30 09:50:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-07-03 sell=25550 buy=26050 cr=152.45
2025-07-01 09:25:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-07-03 sell=25550 buy=25050 cr=97.95
2025-07-01 11:00:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-07-03 sell=25500 buy=26000 cr=117.65
2025-07-02 09:20:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-07-03 sell=25600 buy=25100 cr=79.50
2025-07-02 09:45:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-07-03 sell=25550 buy=26050 cr=77.00
2025-07-02 15:05:00,BULLISH,PendingFlip,ENTERED BULL_PUT exp=2025-07-03 sell=25450 buy=24950 cr=59.75
2025-07-03 09:30:00,BEARISH,PendingFlip,ENTERED BEAR_CALL exp=2025-07-10 sell=25450 buy=25950 cr=143.75
